Symbol,Timestamp,Best_Model,Best_Accuracy,XGBoost_Accuracy,RandomForest_Accuracy,LightGBM_Accuracy,Data_Points
APEUSDT,2025-11-04T00:21:49.146712,random_forest,0.6212121212121212,0.6060606060606061,0.6212121212121212,0.5984848484848485,657
