symbol,current_price,volume_24h,price_change_24h,volatility_score,volume_score,trend_score,overall_score,patterns,recommendation,timestamp
METUSDT,0.3685,2625549.0,-9.079694053787312,2.854258211346363,2.9512513553583677,0.4939198975688792,71.95368613900034,"[{'type': 'UPTREND', 'confidence': 0.6, 'potential_move': 5.0}]",BUY,2025-11-03T23:52:00.084670
ONUSDT,0.11031,263647.0,-23.37454848569047,3.3717581969834827,8.154370485849096,0.37546410187118234,71.6245566283741,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",BUY,2025-11-03T23:52:01.414139
ZECUSDT,411.82,36449.121,4.871527158827571,3.5831981761531453,2.5292656179236985,0.5617546605412259,71.27734391852094,"[{'type': 'UPTREND', 'confidence': 0.6, 'potential_move': 5.0}]",BUY,2025-11-03T23:51:59.980409
WLFIUSDT,0.1202,11551790.0,-9.69196093163035,2.5014745480138147,4.208401041658499,0.44614576012893864,70.42733884662022,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",BUY,2025-11-03T23:51:57.299502
FARTCOINUSDT,0.2759,4638054.4,-15.601101254206196,3.3691623179653107,2.6687172663616536,0.3751947734525373,68.29855508656321,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",WATCH,2025-11-03T23:51:53.302253
AIOUSDT,0.14092,36014.0,-12.450298210735589,1.526176386454323,6.48358971511079,0.43863254812805796,67.35118012192413,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",WATCH,2025-11-03T23:51:56.000768
DAMUSDT,0.03093,577388.0,-14.863748967795221,1.4135734444133161,6.103313543059433,0.41030054723046655,66.44673127784928,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",WATCH,2025-11-03T23:51:56.061729
PTBUSDT,0.0266,187539.0,-8.433734939759042,0.9198674560356163,5.736351360727572,0.473642435537301,66.23245107885286,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",WATCH,2025-11-03T23:51:57.357605
LYNUSDT,0.10188,91959.0,-2.076124567474047,0.7713900591829278,15.620895686016555,0.48539584115900825,66.02208700072894,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",WATCH,2025-11-03T23:51:59.965125
AVAXUSDT,16.75,99522.0,-8.168859649122794,1.902017753136124,2.7037818462306316,0.44776352886908244,65.69914229909634,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",WATCH,2025-11-03T23:51:50.686661
