symbol,current_price,volume_24h,price_change_24h,volatility_score,volume_score,trend_score,overall_score,patterns,recommendation,timestamp
ZKUSDT,0.05015,30079690.0,-16.970198675496697,4.278682117493755,0.5058659244269874,0.4539093016722953,50.97289163019705,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:38.010488
NBUSDT,0.08091,1447239048.0,-3.2292787944025902,5.397850590363645,0.33242416780715756,0.3641727251978976,50.801247953120466,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:47.140691
ATUSDT,0.39345,268586835.0,0.34685913948329095,5.574233013080622,0.11615374201830217,0.43126782878476777,50.50959303512025,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:46.020744
LABUSDT,0.1583,25634975.0,-31.952026823711478,5.764053867422429,0.16373000988779604,0.3404240493534563,49.73794268821437,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:45.833585
ASTERUSDT,0.9829,637555154.32,-19.841787636600884,4.609444663058615,0.27667164136703676,0.42618835412712897,49.11881748538879,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:35.287496
ATOMUSDT,2.656,17395.86,-10.542270124621078,1.3073793609340443,1.2433944668946224,0.42966467643735307,48.949376280495414,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:36.525582
XPLUSDT,0.2831,19134339.0,8.592251630226322,3.7895475531150726,0.2970934076448742,0.5151356508629641,48.642289753053234,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:41.906249
STBLUSDT,0.07425,13867437.0,-15.625,3.918660299831371,0.3933730849073497,0.42710282131631927,48.23176817489399,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:43.211711
ZECUSDT,417.46,35962.96,6.00274236961047,3.5420875513150047,0.2259476185688096,0.5665517928741877,48.21677469711686,"[{'type': 'UPTREND', 'confidence': 0.6, 'potential_move': 5.0}]",NEUTRAL,2025-11-04T00:21:44.530662
42USDT,0.09166,4175890.0,-15.993034552286678,4.925375124023952,0.30421507021937527,0.3180303120418129,48.178882315101866,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:45.841447
APRUSDT,0.28778,4102488.0,-4.522079559404146,3.5110704850592,0.2699467118663199,0.5179588916223664,47.59185640628813,"[{'type': 'UPTREND', 'confidence': 0.6, 'potential_move': 5.0}]",NEUTRAL,2025-11-04T00:21:46.013094
BLESSUSDT,0.03848,17760122.0,-1.2827090815803022,5.022473817253024,0.015017240648660418,0.4078656518271498,47.37490689478867,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:43.247968
TURTLEUSDT,0.1008,14697194.0,-16.209476309226932,3.6660113512659462,0.3176987878670351,0.44724593291235487,47.11994059071529,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:45.981684
CCUSDT,0.1548,247366755.0,-8.239478363959684,4.335187125701393,0.18158778440325815,0.41486844965222286,47.118808214181215,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:47.160292
XPINUSDT,0.006198,10459081.0,3.162450066577893,2.246042557244825,0.5821466099535325,0.519670574400904,46.953005259287885,"[{'type': 'UPTREND', 'confidence': 0.6, 'potential_move': 5.0}]",NEUTRAL,2025-11-04T00:21:43.217663
XRPUSDT,2.3856,9993501.9,-4.3195764649260004,1.4044596214002967,0.8629914670404927,0.4835113885662674,46.51352130593117,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:35.384389
BLUAIUSDT,0.01452,42499017.0,-23.819517313746065,4.3043911741356435,0.09827187739558604,0.41556639030257814,46.20722010241435,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:46.027149
RVVUSDT,0.006669,7522640.0,-19.281045751633997,3.437753714866571,0.4444773292547263,0.36357134458811496,46.02946132890927,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:45.812381
PUMPUSDT,0.003935,1792561097.0,-8.146591970121374,3.221503744199757,0.3318193617985549,0.4412562712465143,45.8078302755151,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:39.325161
LINKUSDT,15.807,187286.49,-7.9543469399638855,2.37677340375535,0.5071752845489774,0.47076356583350143,45.61734437342585,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:36.555675
4USDT,0.05935,147375556.0,-29.738368651592285,7.375971119099163,0.1858972013389729,0.27070183309948365,45.145095318081914,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:44.576909
EVAAUSDT,4.856,157056.1,-22.920634920634917,4.459324068015661,0.07457935659373303,0.3505112219637518,45.13399020925935,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:44.523109
BUSDT,0.1861,214233.0,4.550561797752817,2.233627986983323,0.34265419987065515,0.5494662917468477,45.116751794593476,"[{'type': 'UPTREND', 'confidence': 0.6, 'potential_move': 5.0}]",NEUTRAL,2025-11-04T00:21:39.294487
CLOUSDT,0.2875,130932.0,5.854197349042689,2.954618590889686,0.017056167995430825,0.5488884349520405,45.01218615166418,"[{'type': 'RESISTANCE_BREAKOUT', 'confidence': 0.7, 'potential_move': np.float64(0.4893393918210309)}, {'type': 'UPTREND', 'confidence': 0.6, 'potential_move': 5.0}]",NEUTRAL,2025-11-04T00:21:45.826352
NEARUSDT,1.957,63889.0,-8.16518066635381,1.4595688363867658,0.7233187937364672,0.4595878164020331,44.803650774565625,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:35.365820
APTUSDT,2.923,45806.5,-11.584996975196615,2.054157731166454,0.6264004299474969,0.4168642020583016,44.763761534140365,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:36.617643
INJUSDT,6.967,7984.6,-8.341007762136565,0.9219336349690629,0.8937663497734958,0.44534593703495284,44.6103831433412,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:36.696290
KGENUSDT,0.25587,332137.0,-3.288354688740236,3.523378151441609,0.0,0.5006209690491343,44.582553835307515,"[{'type': 'UPTREND', 'confidence': 0.6, 'potential_move': 5.0}]",NEUTRAL,2025-11-04T00:21:44.558153
FARTCOINUSDT,0.2804,4623861.299999999,-13.961337833691323,3.425170350542321,0.24813666592166975,0.38659546217150575,44.48878695427377,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:37.895039
EDENUSDT,0.1088,5311608.0,-7.0879590093936855,2.825085104045948,0.261526827989083,0.4606195874904228,44.30291534183713,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:44.537795
1000FLOKIUSDT,0.06258,2581343.0,-8.388230127360563,2.0742449065801907,0.4729547093037584,0.458872898793872,44.1297397886556,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:37.885380
HYPEUSDT,40.6675,808034.0800000001,-2.7860779767169497,2.4543974863235944,0.3001260718130394,0.48035930370151775,43.971639251131535,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:35.343389
OPUSDT,0.362,195651.8,-11.64266536490115,1.4008135247201206,0.7186165478116006,0.42592871226832413,43.90718029764285,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:36.608397
UNIUSDT,5.294,38378.0,-7.866341802993404,1.9360812327482446,0.4407623998267273,0.469907936473225,43.614026425976505,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:36.601679
COAIUSDT,1.271,13396103.0,2.6655896607431284,11.82953470355224,0.6261958588333223,0.5868359785350884,43.51007404837828,"[{'type': 'RESISTANCE_BREAKOUT', 'confidence': 0.7, 'potential_move': np.float64(2.688573562359964)}, {'type': 'UPTREND', 'confidence': 0.6, 'potential_move': 5.0}]",NEUTRAL,2025-11-04T00:21:44.551074
YBUSDT,0.5583,1254181.0,-4.384312382257227,3.3582683684980443,0.06516285799019199,0.4377386913749999,43.48120751289605,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:44.683403
METUSDT,0.3759,2606291.0,-6.770833333333326,2.913110864662411,0.09426485506809704,0.4882341377584753,43.44666389983771,"[{'type': 'UPTREND', 'confidence': 0.6, 'potential_move': 5.0}]",NEUTRAL,2025-11-04T00:21:44.599488
ENSOUSDT,1.094,739699.5000000001,-13.312202852614895,2.8357897155541805,0.264769988952157,0.4060492674236437,43.27605438465699,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:45.803899
TRADOORUSDT,2.107,382.0,-11.47058823529411,0.1730346247028384,1.0471204188481675,0.4086488035999724,43.16328413458964,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:43.370938
FFUSDT,0.11979,893588.0,0.4444071775951519,2.3964775121935467,0.1921796842115567,0.5018028419323868,43.14728621734394,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:43.381203
RIVERUSDT,7.427,138714.0,-2.9277218664226945,2.797137414635549,0.04259683441572623,0.5056166478402631,42.929713544869166,"[{'type': 'UPTREND', 'confidence': 0.6, 'potential_move': 5.0}]",NEUTRAL,2025-11-04T00:21:45.973700
ENAUSDT,0.345,1728455.0,-6.3772048846675755,2.2174259056082826,0.30141331729021426,0.46198112335067165,42.90603335674042,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:37.983386
PENGUUSDT,0.016,14211504.0,-8.135729459723251,2.33830323924875,0.25484348904249926,0.4634713315889534,42.832771239950304,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:39.339312
SUIUSDT,2.1278,1217853.7000000002,-8.106240552796374,2.0905655064912763,0.33362146325106745,0.4607446284241463,42.82280372046743,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:37.834735
AIAUSDT,1.1693,36017.0,-3.147519257848097,3.3383166189518207,0.02003036862339676,0.4214387182593522,42.64402790827647,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:43.232715
AVNTUSDT,0.5674,3234644.0,-9.577689243027876,2.4320417891772297,0.2283888160701921,0.44745800482112846,42.52917362465618,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:41.976540
GIGGLEUSDT,68.14,185243.72999999998,-18.851970942003092,9.57331974383857,0.05046707309401458,0.5284588775650951,42.35388905072634,"[{'type': 'UPTREND', 'confidence': 0.6, 'potential_move': 5.0}]",NEUTRAL,2025-11-04T00:21:44.590872
LINEAUSDT,0.01232,3825882.0,-8.943089430894313,3.104509420048219,0.04074893261801485,0.42552121838704227,42.23144195406565,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:41.995809
COMMONUSDT,0.009515,2915604.0,-14.755420175595779,3.0778486243416356,0.12213132311438632,0.38550492761606264,42.164957656490024,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:45.998655
ESPORTSUSDT,0.2195,32577.0,3.684459140292873,2.255595491786038,0.039015795104147,0.5399854256498237,41.95665293939606,"[{'type': 'UPTREND', 'confidence': 0.6, 'potential_move': 5.0}]",NEUTRAL,2025-11-04T00:21:40.533769
1000PEPEUSDT,0.005942,567099757.0,-9.874108903382373,1.9800284167186215,0.291849481082565,0.450836445213553,41.87530896525257,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:37.975900
SOLUSDT,170.31,1014125.4099999999,-7.513101088815888,1.7051568460972923,0.3665808890924965,0.45435088618626396,41.86829715294213,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:35.350583
HEMIUSDT,0.03641,8286981293.0,-8.356405738736484,2.4906063309457207,0.1390469547077828,0.45018390372460165,41.86596661440702,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:42.018257
DAMUSDT,0.03036,594278.0,-16.432700247729148,1.434983194083935,0.5684208400782125,0.39252026363041587,41.83956325564225,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:40.548114
ETHUSDT,3657.5,561743.264,-5.309894889452693,1.3827202633177595,0.3905219632827025,0.4769104124565881,41.59158867191206,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:35.314118
SQDUSDT,0.07748,804772.0,-8.932769158439125,3.0039126980830515,0.0,0.42461016757852105,41.50394144581957,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:43.406342
ZBTUSDT,0.1704,3442629.0,-11.801242236024855,3.08741323113664,0.0229398312812409,0.3858878336943734,41.2093946801098,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:45.819507
RECALLUSDT,0.2426,2080694.0,-15.470383275261312,2.7059445524536696,0.026585694014542728,0.43850505926862526,41.15379178287895,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:45.989600
WLFIUSDT,0.1211,11573700.0,-9.22038980509745,2.555331360903195,0.03203785537976644,0.45719366749149587,41.130245986337165,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:41.962651
1000CHEEMSUSDT,0.001325,554445014.0,-3.2281624306164214,0.9472076149148027,0.4182391668465277,0.4949451674249086,40.92291786170785,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:44.606536
LTCUSDT,89.27,12337.211,-9.056642216788912,1.6198172089054792,0.2848676787244568,0.45376732590800023,40.783474932121,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:35.376284
ONUSDT,0.11031,259135.0,-21.06618962432917,3.157915221776871,0.0,0.36387828288441476,40.75131132301891,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:45.848675
BNBUSDT,1005.0,123497.09000000001,-6.825992674019843,1.4552282206028087,0.28671345233693335,0.4720174736106911,40.67316865739158,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:35.328590
LISTAUSDT,0.2374,508709.3,-12.139156180606959,2.4196146429129617,0.08643870149958711,0.4265490759869764,40.65421246347428,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:37.809637
DOGEUSDT,0.171005,90732124.0,-6.976554425284231,1.9254100149095201,0.13873241590618593,0.4710935876935473,40.58542595766137,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:35.407031
1000SHIBUSDT,0.009431,7285362.0,-5.878243512974047,1.1411843817954217,0.36673853666215733,0.46818504653086007,40.45463944262504,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:35.358678
NVDAUSDT,209.29,245.7,1.8442822384428181,0.33210952230331886,0.3952536141054567,0.5158334825104708,40.26553435817394,"[{'type': 'RESISTANCE_BREAKOUT', 'confidence': 0.7, 'potential_move': np.float64(0.7558251492393531)}, {'type': 'UPTREND', 'confidence': 0.6, 'potential_move': 5.0}]",NEUTRAL,2025-11-04T00:21:39.137506
PTBUSDT,0.02661,191337.0,-8.399311531841647,0.9198674560356163,0.3973613864752748,0.4740096564025593,40.21340936091078,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:42.011453
AAVEUSDT,206.34,2350.1,-9.169344543733759,1.98088338989372,0.11273150219200141,0.45138863266713675,40.09773784494391,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",NEUTRAL,2025-11-04T00:21:36.538808
ADAUSDT,0.5662,1682553.0,-5.301889948151861,1.809590636808956,0.09027843056156117,0.4721389667296852,39.77433555063618,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",AVOID,2025-11-04T00:21:35.336061
ONDOUSDT,0.6267,102755.59999999999,-9.501805054151625,1.45941829223203,0.21517729201562802,0.45325732212560005,39.595174239364376,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",AVOID,2025-11-04T00:21:37.853653
AVAXUSDT,16.87,93174.0,-7.409440175631166,1.9244067255762842,0.08201138786700096,0.4488084359043083,39.56950277348503,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",AVOID,2025-11-04T00:21:35.416019
PYTHUSDT,0.09571,662604.0,-9.962370649106301,2.163433025074012,0.0,0.4455255812612664,39.400810700447366,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",AVOID,2025-11-04T00:21:37.873166
CAKEUSDT,2.2581,480910.0,-8.177456083279111,1.8516676102117946,0.06795375932620974,0.4549781147471243,39.33410271883997,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",AVOID,2025-11-04T00:21:36.531148
AMZNUSDT,256.29,199.55,6.106649002235676,0.43472210296460945,0.20540207456095305,0.5481328945314438,39.32084494513223,"[{'type': 'RESISTANCE_BREAKOUT', 'confidence': 0.7, 'potential_move': np.float64(3.172175033211233)}, {'type': 'UPTREND', 'confidence': 0.6, 'potential_move': 5.0}]",AVOID,2025-11-04T00:21:39.346641
NEIROUSDT,0.0001579,149107439.0,-12.810601877415806,2.2283714217941255,0.01672742300526078,0.40271810606829894,38.90675061680097,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",AVOID,2025-11-04T00:21:39.159783
BTCUSDT,107341.1,101855.747,-2.696354821983471,0.8485050732958115,0.24888930869366566,0.4929715131338222,38.89383856950053,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",AVOID,2025-11-04T00:21:35.321317
CRVUSDT,0.437,84006.59999999999,-6.623931623931634,1.7246726617732189,0.010931918288072695,0.4766335980064417,38.81600912832922,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",AVOID,2025-11-04T00:21:36.574496
AIOUSDT,0.14262,36204.0,-11.394135188866795,1.526176386454323,0.10496077781460612,0.453380734042568,38.69575161836039,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",AVOID,2025-11-04T00:21:40.626274
DOTUSDT,2.64,48676.5,-9.215955983493807,1.3281105821734231,0.15296239116700766,0.43920238679904827,38.29800339417131,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",AVOID,2025-11-04T00:21:35.399147
FORMUSDT,0.4406,273284.0,-14.974913160941728,1.8954255221022582,0.03687524174491889,0.41092567220769327,38.273542427909824,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",AVOID,2025-11-04T00:21:44.566056
CUDISUSDT,0.03548,239364.0,-9.535951045385005,1.503136093464363,0.07351771374982206,0.4506100061237031,38.25678554036537,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",AVOID,2025-11-04T00:21:41.921051
GALAUSDT,0.00897,10978108.0,-11.45113524185587,1.8738088414543446,0.0,0.42000630185971993,38.02155256155743,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",AVOID,2025-11-04T00:21:35.391594
PORT3USDT,0.04151,444966.0,-6.403607666290878,1.4920215310000002,0.10788115406924532,0.41559900206987105,37.86685617508988,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",AVOID,2025-11-04T00:21:40.475237
EULUSDT,7.903,11264.7,-7.718355908454,1.2667396570118556,0.03701201965338244,0.4811474420042216,37.79328800765383,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",AVOID,2025-11-04T00:21:45.966434
XLMUSDT,0.2823,315206.0,-6.554121151936442,1.4250368568124652,0.0024174359293141737,0.46102373777016714,37.51975968513388,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",AVOID,2025-11-04T00:21:37.816394
INUSDT,0.10338,189367.0,-3.8325581395348807,1.3395788433222602,0.0,0.47385433324582255,37.49582319488323,"[{'type': 'UPTREND', 'confidence': 0.6, 'potential_move': 5.0}]",AVOID,2025-11-04T00:21:40.457761
WLDUSDT,0.7378,133837.0,-11.097722617182793,1.4494898382398833,0.06425617804253003,0.415275750633132,37.29654630780759,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",AVOID,2025-11-04T00:21:37.845659
BCHUSDT,518.5,1198.0,-2.6656654777548416,1.1802581089177235,0.002520174252048284,0.486136210676209,37.28870028279784,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",AVOID,2025-11-04T00:21:36.562050
TONUSDT,2.1101,53289.2,-7.843822334803674,1.3012005958578894,0.007075982121853681,0.45099813711958475,36.99432435118389,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",AVOID,2025-11-04T00:21:38.001171
ARIAUSDT,0.17052,45754.0,0.8457034715240397,1.0930346680777403,0.0,0.4817252369145086,36.913608742523394,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",AVOID,2025-11-04T00:21:41.947885
MITOUSDT,0.08725,131128.0,-3.281232679303847,1.011953154490476,0.0,0.48679568866210676,36.771773236713564,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",AVOID,2025-11-04T00:21:41.892779
TOSHIUSDT,0.0005983,36445484.0,-12.41399502269067,1.0459780554369444,0.04732051281167446,0.4547097817657293,36.705334929742165,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",AVOID,2025-11-04T00:21:43.359093
QQQUSDT,632.642133,333.27,0.43952702591782966,0.27862962988319856,0.18159887422100116,0.5010484440011416,36.67284651188244,"[{'type': 'UPTREND', 'confidence': 0.6, 'potential_move': 5.0}]",AVOID,2025-11-04T00:21:43.198669
XNYUSDT,0.004718,2492300.0,-19.377990430622017,1.6208950957035986,0.0,0.36708833983031736,36.20445208371714,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",AVOID,2025-11-04T00:21:40.541076
TRXUSDT,0.2867,433020.0,-3.1680626857606087,0.7060960124713614,0.053678500939959774,0.47451383182112683,36.14534968323622,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",AVOID,2025-11-04T00:21:36.568446
SEIUSDT,0.1692,161538.0,-11.274252753015212,1.155401054348311,0.0,0.42982183266840734,36.062639816413075,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",AVOID,2025-11-04T00:21:37.864331
MOODENGUSDT,0.08712,88145.0,-13.836415784788848,1.327020086027051,0.0,0.39503374632358934,35.881735184552944,"[{'type': 'DOWNTREND', 'confidence': 0.6, 'potential_move': -3.0}]",AVOID,2025-11-04T00:21:39.130901
